BASE_YM,HNDE_BANKCD,TRAN_TYE_NM,TRAN_AMT
202210,HZO,현금지급/현금서비스,94539410000
202210,IGI,현금지급/현금서비스,59520000
202210,GPM,지로납부,137733000
202210,QOB,계좌이체,76890000
202210,HQI,계좌이체,265967000
202210,FLX,기타,4909000
202210,TGT,지로납부,72694000
202210,QDF,기타,23155000
202210,XIE,지로납부,249108000
202210,AIG,현금지급/현금서비스,4130000
202210,IGI,현금입금,25035000
202210,HZO,현금입금,35846670000
202210,HZI,현금지급/현금서비스,967963280000
202210,HZI,현금입금,403395660000
202210,BVI,지로납부,44885292000
202210,EEB,현금지급/현금서비스,300673080000
202210,IUR,지로납부,9403170000
202210,KFW,계좌이체,43815000
202210,SHK,기타,99001000
202210,EEB,계좌이체,582284182000
202210,CVN,기타,161188000
202210,SCD,현금입금,57225910000
202210,BVI,현금입금,132943533000
202210,BVI,계좌이체,797998244000
202210,JVP,계좌이체,669995657000
202210,AHN,계좌이체,2883883000
202210,IUR,현금지급/현금서비스,534900350000
202210,CVN,현금입금,92683672000
202210,KYG,계좌이체,74363485000
202210,FLX,현금지급/현금서비스,8885700000
202210,FYT,계좌이체,211721903000
202210,JVP,현금입금,78809660000
202210,HZO,지로납부,4950068000
202210,CAZ,기타,141846000
202210,PNA,계좌이체,328880000
202210,SCD,계좌이체,4757961000
202210,XIE,현금입금,1957965000
202210,ZVX,현금지급/현금서비스,21425260000
202211,ZVX,지로납부,10025716000
202211,RII,계좌이체,157910071000
202211,FYT,지로납부,14819498000
202211,QDF,현금지급/현금서비스,70729090000
202211,NXL,현금지급/현금서비스,1812720000
202211,ZDD,지로납부,7849715000
202211,JVP,지로납부,107785212000
202211,QDF,지로납부,97033606000
202211,EEB,지로납부,13454950000
202211,NXL,현금입금,17246937000
202211,SCD,현금지급/현금서비스,1928430000
202211,KYG,지로납부,3055454000
202211,XIE,계좌이체,9849176000
202211,HZO,현금지급/현금서비스,93791840000
202211,CVN,기타,244314000
202211,JFG,계좌이체,1570000000
202211,MIQ,지로납부,816000
202211,KFW,현금지급/현금서비스,167000000
202211,TGT,지로납부,26631000
202211,KFW,계좌이체,33759000
202211,GPM,현금지급/현금서비스,6923790000
202211,HQI,계좌이체,319278000
202211,SCD,지로납부,223000
202211,FYT,기타,20853000
202211,CVN,지로납부,35538643000
202211,ZVX,현금입금,12842503000
202211,RII,지로납부,8934377000
202211,TGT,현금지급/현금서비스,1568340000
202211,GPM,현금입금,2747621000
202211,HZI,기타,2254973000
202211,SCD,계좌이체,5709033000
202211,CBX,계좌이체,11100000000
202211,AIG,현금지급/현금서비스,560000
202211,PNA,현금입금,27468000
202211,AHN,계좌이체,2655594000
202211,IGI,현금지급/현금서비스,67860000
202211,XIE,현금입금,1958283000
202211,PNA,계좌이체,399761000
202211,HZO,지로납부,4179636000
202211,ZDD,현금입금,4874432000
202211,GPM,지로납부,168589000
202211,KFW,현금입금,66520000
202211,QOB,계좌이체,76916000
202211,EEB,기타,11057000
202211,CAZ,기타,145985000
202211,MIQ,현금입금,469949000
202211,IEK,기타,42232000
202211,QDF,기타,25750000
202211,TGT,계좌이체,2355779000
202211,FLX,기타,3745000
202211,SCD,현금입금,54307404000
202211,SHK,현금지급/현금서비스,423028790000
202211,CVN,현금지급/현금서비스,236966390000
202211,BVI,계좌이체,779243239000
202211,SHK,지로납부,141634506000
202211,BVI,현금지급/현금서비스,312033120000
202211,BVI,현금입금,129463186000
202211,KYG,현금지급/현금서비스,32849150000
202211,EEB,계좌이체,581427841000
202211,VEA,계좌이체,933238295000
202211,VEA,지로납부,197547686000
202211,TGT,현금입금,693350000
202211,EEB,현금입금,108734335000
202211,HZI,지로납부,113400172000
202211,EEB,현금지급/현금서비스,297719520000
202211,SHK,현금입금,155680609000
202211,IUR,현금입금,228412343000
202211,ZVX,현금지급/현금서비스,20907980000
202211,QDF,현금입금,42383159000
202211,HZO,계좌이체,189933931000
202211,FLX,현금지급/현금서비스,8411510000
202211,RII,현금지급/현금서비스,55708250000
202211,FYT,계좌이체,214810470000
202211,SHK,계좌이체,744126550000
202211,XIE,지로납부,517319000
202211,BVI,지로납부,44533625000
202211,JVP,계좌이체,665577346000
202211,AIG,계좌이체,1225361000
202211,IGI,현금입금,32350000
202211,PNA,현금지급/현금서비스,65520000
202211,IGI,계좌이체,127434000
202211,ZDD,기타,12884000
202211,XIE,현금지급/현금서비스,6957530000
202211,MIQ,현금지급/현금서비스,1007620000
202211,MIQ,계좌이체,1228985000
202211,FLX,지로납부,808290000
202211,SHK,기타,71687000
202211,JVP,기타,96863000
202211,BVI,기타,182670000
202211,IUR,현금지급/현금서비스,531221030000
202211,ZDD,계좌이체,43732635000
202211,HZO,기타,119516000
202211,HZI,현금지급/현금서비스,959680820000
202211,ZVX,계좌이체,95355875000
202211,CAZ,계좌이체,513561086000
202211,HZI,계좌이체,4120793715000
202211,CVN,계좌이체,591915804000
202211,HZI,현금입금,392809405000
202211,IEK,계좌이체,1371406285000
202211,IUR,계좌이체,1027442690000
202211,IEK,현금지급/현금서비스,429118330000
202211,CAZ,지로납부,7857133000
202211,ZDD,현금지급/현금서비스,9792140000
202211,FLX,계좌이체,36300604000
202211,KYG,현금입금,11768771000
202211,FYT,현금입금,46166126000
202211,FLX,현금입금,6037161000
202211,FYT,현금지급/현금서비스,103369810000
202211,CAZ,현금입금,96477368000
202211,RII,현금입금,33702402000
202211,CVN,현금입금,90373836000
202211,VEA,현금지급/현금서비스,256810500000
202211,VEA,현금입금,85192215000
202211,JVP,현금지급/현금서비스,175331550000
202211,IEK,현금입금,187862958000
202211,HZO,현금입금,34890098000
202211,CAZ,현금지급/현금서비스,200386400000
202211,IEK,지로납부,57229333000
202211,NXL,계좌이체,4804266000
202211,QDF,계좌이체,342557821000
202211,JVP,현금입금,77327487000
202211,IUR,지로납부,8416453000
202211,VEA,기타,508251000
202211,KPQ,현금지급/현금서비스,291753990000
202211,KYG,계좌이체,72357723000
202211,GPM,계좌이체,24043239000
202212,CVN,기타,270486000
202212,BVI,기타,222215000
202212,FLX,지로납부,772130000
202212,XIE,현금입금,2017141000
202212,SHK,기타,118350000
202212,PNA,계좌이체,372866000
202212,QDF,기타,11192000
202212,XIE,지로납부,481451000
202212,HQI,계좌이체,349342000
202212,IGI,현금지급/현금서비스,54640000
202212,GPM,지로납부,120959000
202212,KFW,현금입금,48330000
202212,IGI,계좌이체,91492000
202212,FYT,기타,20721000
202212,XIE,현금지급/현금서비스,6915610000
202212,TGT,현금입금,742509000
202212,XIE,계좌이체,9880431000
202212,IUR,지로납부,9048658000
202212,FLX,현금지급/현금서비스,8454280000
202212,KYG,지로납부,3568248000
202212,HZO,지로납부,2901883000
202212,SCD,계좌이체,4344037000
202212,ZDD,현금입금,4837434000
202212,IGI,현금입금,34940000
202212,SCD,현금지급/현금서비스,1388710000
202212,NXL,현금지급/현금서비스,1831810000
202212,IEK,기타,55286000
202212,MIQ,계좌이체,1163131000
202212,MIQ,현금지급/현금서비스,914620000
202212,JVP,기타,121816000
202212,NXL,계좌이체,4177196000
202212,ZVX,지로납부,9758647000
202212,GPM,현금지급/현금서비스,6989200000
202212,MIQ,현금입금,514878000
202212,FLX,기타,3537000
202212,TGT,지로납부,24761000
202212,ZDD,현금지급/현금서비스,10770980000
202212,TGT,현금지급/현금서비스,1555130000
202212,TGT,계좌이체,2434614000
202212,KYG,현금입금,11718053000
202212,ZDD,계좌이체,44131744000
202212,RII,현금입금,33849223000
202212,VEA,기타,500432000
202212,ZVX,계좌이체,94775891000
202212,EEB,현금지급/현금서비스,306526060000
202212,CVN,계좌이체,589267743000
202212,HZO,현금입금,35832349000
202212,JVP,현금지급/현금서비스,185947160000
202212,HZO,현금지급/현금서비스,96995410000
202212,CAZ,현금지급/현금서비스,213542090000
202212,VEA,현금지급/현금서비스,270589340000
202212,EEB,기타,13412000
202212,FYT,지로납부,14579789000
202212,ZDD,지로납부,6907286000
202212,QOB,계좌이체,79825000
202212,KFW,계좌이체,17536000
202212,KFW,현금지급/현금서비스,71630000
202212,MIQ,지로납부,512000
202212,CBX,계좌이체,9980000000
202212,JFG,계좌이체,1460000000
202212,FLX,현금입금,5850717000
202212,SCD,지로납부,175000
202212,PNA,현금입금,35664000
202212,PNA,현금지급/현금서비스,73190000
202212,ZDD,기타,16090000
202212,RII,지로납부,8398233000
202212,AIG,현금지급/현금서비스,21370000
202212,HZO,기타,97640000
202212,BVI,지로납부,50618877000
202212,ZVX,현금입금,12755606000
202212,VEA,현금입금,86897396000
202212,KYG,계좌이체,74174662000
202212,FYT,현금지급/현금서비스,108975730000
202212,BVI,현금입금,135617032000
202212,BVI,계좌이체,780196748000
202212,HZO,계좌이체,185542034000
202212,JVP,계좌이체,656652276000
202212,RII,현금지급/현금서비스,59825600000
202212,FLX,계좌이체,34704557000
202212,IEK,현금입금,194607535000
202212,SHK,현금입금,160532774000
202212,IEK,현금지급/현금서비스,450801620000
202212,QDF,현금입금,43965807000
202212,HZI,현금지급/현금서비스,977900840000
202212,HZI,지로납부,136018075000
202212,CVN,현금입금,94810746000
202212,ZVX,현금지급/현금서비스,21830740000
202212,BVI,현금지급/현금서비스,330919470000
202212,HZI,계좌이체,4137926953000
202212,SHK,계좌이체,749376020000
202212,CAZ,계좌이체,516528192000
202212,CVN,현금지급/현금서비스,243192010000
202212,HZI,현금입금,380814324000
202212,VEA,계좌이체,940271483000
202212,KPQ,현금지급/현금서비스,282366630000
202212,IUR,현금지급/현금서비스,551902660000
202212,IEK,계좌이체,1366619681000
202212,EEB,현금입금,109320054000
202212,AIG,현금입금,3381000
202212,IUR,현금입금,231230668000
202212,JVP,현금입금,79083735000
202212,NXL,현금입금,16878934000
202212,FYT,계좌이체,213821442000
202212,QDF,계좌이체,343155412000
202212,GPM,계좌이체,24985038000
202212,SHK,지로납부,174680429000
202212,FYT,현금입금,47157199000
202212,HZI,기타,2399569000
202212,CAZ,지로납부,9141015000
202212,AHN,계좌이체,2400463000
202212,KYG,현금지급/현금서비스,32324910000
202212,QDF,현금지급/현금서비스,73709670000
202212,RII,계좌이체,158587741000
202212,QDF,지로납부,121678818000
202212,EEB,지로납부,12521293000
202212,GPM,현금입금,2756027000
202212,EEB,계좌이체,578189420000
202212,CAZ,현금입금,100156602000
202212,SHK,현금지급/현금서비스,434804810000
202212,IUR,계좌이체,1037810073000
202212,AIG,계좌이체,942126000
202212,CVN,지로납부,37040606000
202212,IEK,지로납부,53943601000
202212,CAZ,기타,165621000
202212,VEA,지로납부,195221660000
202212,JVP,지로납부,52352816000
202212,SCD,현금입금,54075771000
202301,JFG,계좌이체,1290000000
202301,BVI,기타,256414000
202301,CBX,계좌이체,9620000000
202301,QDF,기타,15798000
202301,SCD,지로납부,85000
202301,CVN,기타,172007000
202301,XIE,계좌이체,8362815000
202301,PNA,현금지급/현금서비스,73270000
202301,KFW,현금입금,29980000
202301,AIG,현금입금,5641000
202301,IGI,현금지급/현금서비스,62180000
202301,CAZ,기타,196940000
202301,ZVX,현금지급/현금서비스,29003470000
202301,BVI,계좌이체,734106664000
202301,QOB,계좌이체,92222000
202301,MIQ,현금지급/현금서비스,1094520000
202301,IUR,지로납부,15388926000
202301,CVN,지로납부,41426578000
202301,EEB,지로납부,23694196000
202301,SHK,기타,112301000
202301,AIG,현금지급/현금서비스,9560000
202301,XIE,지로납부,374944000
202301,GPM,지로납부,303213000
202301,PNA,계좌이체,335992000
202301,MIQ,지로납부,2896000
202301,NXL,현금입금,17956810000
202301,GPM,현금지급/현금서비스,7854660000
202301,KFW,현금지급/현금서비스,36790000
202301,AHN,계좌이체,2306493000
202301,FLX,지로납부,1469939000
202301,XIE,현금입금,2154836000
202301,MIQ,현금입금,628446000
202301,FYT,기타,40073000
202301,MIQ,계좌이체,999529000
202301,HQI,계좌이체,251930000
202301,TGT,현금입금,874923000
202301,ZDD,기타,25243000
202301,TGT,계좌이체,2203088000
202301,IGI,계좌이체,170289000
202301,PNA,현금입금,44971000
202301,FLX,기타,3400000
202301,IGI,현금입금,19165000
202301,TGT,지로납부,75614000
202301,KFW,계좌이체,27588000
202301,SCD,현금입금,58846547000
202301,RII,현금지급/현금서비스,69105740000
202301,IEK,계좌이체,1295474869000
202301,ZDD,계좌이체,43067500000
202301,HZI,지로납부,267156696000
202301,KYG,계좌이체,73316409000
202301,HZI,계좌이체,3853439219000
202301,HZI,현금지급/현금서비스,1212469460000
202301,JVP,기타,137996000
202301,BVI,현금지급/현금서비스,372321970000
202301,SHK,계좌이체,715718714000
202301,VEA,계좌이체,878255024000
202301,IUR,계좌이체,1004466290000
202301,IUR,현금지급/현금서비스,623290480000
202301,SHK,현금입금,191280846000
202301,EEB,현금지급/현금서비스,336933440000
202301,VEA,현금지급/현금서비스,298295980000
202301,FYT,현금지급/현금서비스,126872870000
202301,IEK,기타,57696000
202301,HZO,기타,120369000
202301,SCD,현금지급/현금서비스,1295540000
202301,ZVX,현금입금,17094744000
202301,FLX,현금지급/현금서비스,10271910000
202301,NXL,현금지급/현금서비스,2099100000
202301,FLX,계좌이체,34673375000
202301,GPM,계좌이체,21118863000
202301,RII,계좌이체,153872668000
202301,CAZ,지로납부,14252380000
202301,JVP,현금입금,88887596000
202301,FYT,계좌이체,206516154000
202301,HZO,계좌이체,182234653000
202301,HZO,현금지급/현금서비스,106422200000
202301,QDF,현금지급/현금서비스,88987510000
202301,EEB,계좌이체,552015309000
202301,QDF,현금입금,54126523000
202301,CVN,현금입금,112641051000
202301,QDF,계좌이체,329858502000
202301,VEA,기타,585383000
202301,HZO,지로납부,6473526000
202301,GPM,현금입금,3253578000
202301,ZDD,지로납부,8603362000
202301,EEB,기타,14643000
202301,TGT,현금지급/현금서비스,1884970000
202301,SCD,계좌이체,4489089000
202301,RII,지로납부,12942256000
202301,KYG,지로납부,2835267000
202301,FYT,지로납부,18110654000
202301,AIG,계좌이체,922053000
202301,KYG,현금입금,13916789000
202301,JVP,지로납부,79656244000
202301,HZI,기타,2512659000
202301,NXL,계좌이체,4035941000
202301,FYT,현금입금,55459294000
202301,HZI,현금입금,431213038000
202301,JVP,계좌이체,629530704000
202301,CVN,현금지급/현금서비스,273007380000
202301,IEK,현금지급/현금서비스,494878360000
202301,CVN,계좌이체,565965904000
202301,IUR,현금입금,273641244000
202301,KYG,현금지급/현금서비스,35830720000
202301,IEK,지로납부,73158166000
202301,ZVX,계좌이체,94522541000
202301,VEA,지로납부,222424988000
202301,BVI,지로납부,54853553000
202301,ZVX,지로납부,12162818000
202301,QDF,지로납부,83212742000
202301,RII,현금입금,39309596000
202301,FLX,현금입금,7229532000
202301,ZDD,현금지급/현금서비스,13055650000
202301,HZO,현금입금,41581173000
202301,JVP,현금지급/현금서비스,202232630000
202301,CAZ,계좌이체,489440991000
202301,XIE,현금지급/현금서비스,7042760000
202301,VEA,현금입금,98368777000
202301,SHK,현금지급/현금서비스,488557130000
202301,EEB,현금입금,128470400000
202301,CAZ,현금입금,111543943000
202301,KPQ,현금지급/현금서비스,262496950000
202301,ZDD,현금입금,6200380000
202301,IEK,현금입금,228172582000
202301,BVI,현금입금,162108391000
202301,SHK,지로납부,147973668000
202301,CAZ,현금지급/현금서비스,243022800000
202302,SHK,현금지급/현금서비스,384803610000
202302,CBX,계좌이체,9490000000
202302,KFW,현금입금,73490000
202302,SHK,계좌이체,671836866000
202302,EEB,계좌이체,512605584000
202302,IUR,현금입금,228052894000
202302,JVP,현금지급/현금서비스,156837930000
202302,FYT,기타,26862000
202302,AIG,현금입금,1307000
202302,MIQ,지로납부,173000
202302,KFW,현금지급/현금서비스,105330000
202302,QDF,현금지급/현금서비스,61524410000
202302,JFG,계좌이체,1560000000
202302,SHK,기타,113156000
202302,PNA,현금입금,33769000
202302,SHK,현금입금,157117794000
202302,IUR,현금지급/현금서비스,469062800000
202302,CAZ,계좌이체,447879768000
202302,NXL,계좌이체,3756039000
202302,FYT,현금지급/현금서비스,93803450000
202302,KPQ,현금지급/현금서비스,245763850000
202302,EEB,현금지급/현금서비스,264561460000
202302,BVI,현금지급/현금서비스,279838930000
202302,KYG,계좌이체,68073201000
202302,CAZ,현금입금,96776974000
202302,RII,현금입금,32280879000
202302,KYG,현금지급/현금서비스,27471220000
202302,HZO,현금입금,34283896000
202302,ZVX,지로납부,8396125000
202302,GPM,현금지급/현금서비스,5884090000
202302,IUR,지로납부,6291075000
202302,HZI,기타,2178928000
202302,FLX,현금지급/현금서비스,7369690000
202302,XIE,현금지급/현금서비스,5714000000
202302,ZDD,지로납부,6426505000
202302,ZDD,현금지급/현금서비스,8598200000
202302,VEA,기타,592339000
202302,XIE,계좌이체,8058665000
202302,TGT,현금입금,821678000
202302,HZO,기타,102662000
202302,IEK,기타,61046000
202302,IGI,현금입금,40915000
202302,FLX,기타,3772000
202302,IEK,현금지급/현금서비스,384153040000
202302,JVP,현금입금,75788759000
202302,JVP,계좌이체,577671007000
202302,ZDD,현금입금,5040363000
202302,BVI,지로납부,30070602000
202302,SHK,지로납부,119996212000
202302,FYT,계좌이체,186577392000
202302,CVN,현금입금,92323658000
202302,AHN,계좌이체,2342180000
202302,FLX,계좌이체,31028972000
202302,HZI,지로납부,70520072000
202302,EEB,지로납부,12741261000
202302,QDF,계좌이체,302416526000
202302,CVN,지로납부,25554583000
202302,CAZ,지로납부,5776251000
202302,ZVX,현금지급/현금서비스,17068110000
202302,QDF,지로납부,141344034000
202302,FYT,지로납부,8700903000
202302,NXL,현금지급/현금서비스,1456650000
202302,RII,계좌이체,137381605000
202302,FLX,현금입금,5873390000
202302,JVP,지로납부,40958280000
202302,QDF,현금입금,43350290000
202302,CVN,계좌이체,529981885000
202302,IUR,계좌이체,932680362000
202302,KYG,현금입금,11207824000
202302,CAZ,현금지급/현금서비스,186758550000
202302,VEA,지로납부,180599241000
202302,IEK,현금입금,189288845000
202302,HZI,현금지급/현금서비스,838374620000
202302,HZI,계좌이체,3524246085000
202302,HZO,현금지급/현금서비스,80330740000
202302,ZVX,계좌이체,85495372000
202302,BVI,계좌이체,690007985000
202302,HZI,현금입금,365731513000
202302,XIE,현금입금,1737629000
202302,IEK,계좌이체,1201860111000
202302,SCD,현금입금,51212211000
202302,VEA,현금입금,83616649000
202302,ZVX,현금입금,13261240000
202302,EEB,현금입금,107209342000
202302,VEA,현금지급/현금서비스,230351560000
202302,CVN,현금지급/현금서비스,212371340000
202302,BVI,현금입금,132154816000
202302,VEA,계좌이체,823055446000
202302,RII,현금지급/현금서비스,49226720000
202302,HZO,계좌이체,159533352000
202302,NXL,현금입금,15895938000
202302,FYT,현금입금,46241685000
202302,ZDD,계좌이체,38423403000
202302,XIE,지로납부,65311000
202302,IGI,현금지급/현금서비스,43450000
202302,KFW,계좌이체,37252000
202302,IGI,계좌이체,129973000
202302,PNA,계좌이체,337320000
202302,QDF,기타,37490000
202302,AIG,계좌이체,963287000
202302,HQI,계좌이체,337448000
202302,JVP,기타,141501000
202302,EEB,기타,13604000
202302,AIG,현금지급/현금서비스,24200000
202302,TGT,지로납부,4354000
202302,IEK,지로납부,36105662000
202302,SCD,지로납부,39000
202302,GPM,지로납부,107308000
202302,MIQ,현금지급/현금서비스,813220000
202302,ZDD,기타,26144000
202302,GPM,현금입금,2685414000
202302,GPM,계좌이체,19451284000
202302,HZO,지로납부,3670756000
202302,PNA,현금지급/현금서비스,57550000
202302,SCD,현금지급/현금서비스,1206300000
202302,CVN,기타,159673000
202302,TGT,계좌이체,2110249000
202302,SCD,계좌이체,4250491000
202302,BVI,기타,195198000
202302,QOB,계좌이체,82029000
202302,MIQ,계좌이체,845205000
202302,MIQ,현금입금,524356000
202302,FLX,지로납부,355497000
202302,CAZ,기타,195868000
202302,RII,지로납부,7513650000
202302,TGT,현금지급/현금서비스,1269630000
202302,KYG,지로납부,1157491000
202303,HZI,현금입금,399941463000
202303,SHK,지로납부,121764687000
202303,IEK,현금입금,194241072000
202303,CVN,계좌이체,562370200000
202303,CAZ,현금입금,104297126000
202303,CAZ,계좌이체,493534880000
202303,IEK,현금지급/현금서비스,435072680000
202303,HZO,계좌이체,180072336000
202303,FYT,현금지급/현금서비스,104990130000
202303,QDF,계좌이체,326739086000
202303,IEK,계좌이체,1299983590000
202303,EEB,현금지급/현금서비스,290650370000
202303,HZO,현금지급/현금서비스,89842820000
202303,RII,계좌이체,150368674000
202303,QDF,현금입금,44221762000
202303,RII,현금입금,34152391000
202303,VEA,현금입금,88917283000
202303,IEK,지로납부,33891024000
202303,RII,현금지급/현금서비스,55414600000
202303,IUR,현금입금,241392891000
202303,CVN,현금입금,93783735000
202303,FYT,현금입금,47796344000
202303,EEB,계좌이체,554757098000
202303,QDF,지로납부,100639506000
202303,EEB,현금입금,113931238000
202303,QDF,기타,16713000
202303,ZVX,계좌이체,92618184000
202303,ZDD,지로납부,7216735000
202303,PNA,현금지급/현금서비스,57940000
202303,CAZ,현금지급/현금서비스,212016190000
202303,JVP,현금지급/현금서비스,177716480000
202303,EEB,기타,16963000
202303,IUR,계좌이체,1036555425000
202303,ZVX,현금지급/현금서비스,19284030000
202303,QDF,현금지급/현금서비스,67427320000
202303,JFG,계좌이체,1870000000
202303,HZI,지로납부,79903171000
202303,IUR,현금지급/현금서비스,526389170000
202303,HZI,계좌이체,3884450253000
202303,VEA,계좌이체,894912945000
202303,AIG,현금지급/현금서비스,6980000
202303,JVP,현금입금,81507341000
202303,SHK,계좌이체,727718096000
202303,MIQ,지로납부,410000
202303,BVI,현금지급/현금서비스,316825190000
202303,NXL,현금지급/현금서비스,1659410000
202303,SHK,현금지급/현금서비스,428961440000
202303,PNA,현금입금,33170000
202303,IGI,현금지급/현금서비스,87700000
202303,HZO,지로납부,3530377000
202303,TGT,지로납부,6592000
202303,HZI,현금지급/현금서비스,952552580000
202303,JVP,계좌이체,628591584000
202303,NXL,현금입금,17650450000
202303,IGI,계좌이체,118703000
202303,CVN,현금지급/현금서비스,235813710000
202303,ZVX,현금입금,13151358000
202303,BVI,현금입금,136958891000
202303,SHK,현금입금,164315431000
202303,CBX,계좌이체,10900000000
202303,KFW,계좌이체,46788000
202303,FLX,현금지급/현금서비스,8533630000
202303,SHK,기타,117304000
202303,GPM,지로납부,82571000
202303,NXL,계좌이체,4543430000
202303,KYG,지로납부,1409657000
202303,KYG,현금지급/현금서비스,30309730000
202303,ZVX,지로납부,9395039000
202303,FLX,현금입금,6321035000
202303,KYG,계좌이체,73222961000
202303,ZDD,계좌이체,42879075000
202303,HZO,현금입금,36119488000
202303,JVP,지로납부,53846800000
202303,CVN,지로납부,44061459000
202303,QOB,계좌이체,57868000
202303,PNA,계좌이체,522361000
202303,GPM,현금지급/현금서비스,6785860000
202303,IUR,지로납부,7210886000
202303,HZI,기타,2200047000
202303,CAZ,지로납부,6194825000
202303,ZDD,현금입금,5141968000
202303,AIG,현금입금,999000
202303,KFW,현금지급/현금서비스,167890000
202303,SCD,지로납부,34000
202303,HQI,계좌이체,300460000
202303,CVN,기타,129171000
202303,IGI,현금입금,38474000
202303,HZO,기타,97662000
202303,BVI,기타,208149000
202303,MIQ,현금지급/현금서비스,946760000
202303,SCD,계좌이체,4586903000
202303,TGT,현금지급/현금서비스,1539940000
202303,EEB,지로납부,20147584000
202303,VEA,기타,539689000
202303,BVI,계좌이체,745911549000
202303,RII,지로납부,8481405000
202303,XIE,지로납부,231684000
202303,FLX,계좌이체,33274705000
202303,FYT,지로납부,8454770000
202303,ZDD,현금지급/현금서비스,9681390000
202303,SCD,현금지급/현금서비스,1590560000
202303,IEK,기타,53390000
202303,VEA,현금지급/현금서비스,259053510000
202303,MIQ,현금입금,525294000
202303,FLX,기타,2563000
202303,ZDD,기타,19201000
202303,MIQ,계좌이체,1063607000
202303,CAZ,기타,190559000
202303,FYT,기타,27485000
202303,JVP,기타,151304000
202303,KPQ,현금지급/현금서비스,280303620000
202303,FLX,지로납부,390171000
202303,AIG,계좌이체,1057662000
202303,TGT,현금입금,735537000
202303,TGT,계좌이체,2108713000
202303,BVI,지로납부,33325448000
202303,VEA,지로납부,206447782000
202303,AHN,계좌이체,2768213000
202303,XIE,현금지급/현금서비스,6246310000
202303,KYG,현금입금,11507703000
202303,XIE,계좌이체,8457014000
202303,SCD,현금입금,56115655000
202303,XIE,현금입금,1708934000
202303,FYT,계좌이체,201885259000
202303,GPM,현금입금,2802773000
202303,GPM,계좌이체,22464734000
202303,KFW,현금입금,49450000
202304,HZO,지로납부,4962628000
202304,PNA,현금지급/현금서비스,56740000
202304,ZDD,지로납부,11391100000
202304,QDF,지로납부,97455627000
202304,CAZ,기타,147195000
202304,MIQ,계좌이체,974065000
202304,MIQ,현금입금,517704000
202304,PNA,계좌이체,449623000
202304,FLX,지로납부,959747000
202304,CVN,기타,176524000
202304,MIQ,지로납부,178000
202304,TGT,지로납부,23791000
202304,FLX,기타,4742000
202304,CBX,계좌이체,10500000000
202304,EEB,기타,10094000
202304,KYG,지로납부,1693281000
202304,IEK,기타,40107000
202304,SHK,기타,101082000
202304,XIE,지로납부,113350000
202304,IGI,계좌이체,208416000
202304,TGT,현금입금,677327000
202304,SCD,계좌이체,4511489000
202304,XIE,현금지급/현금서비스,5680870000
202304,GPM,현금입금,2922410000
202304,GPM,현금지급/현금서비스,6732650000
202304,XIE,현금입금,1689514000
202304,JVP,기타,149505000
202304,HZO,기타,144441000
202304,BVI,기타,172372000
202304,XIE,계좌이체,7198296000
202304,MIQ,현금지급/현금서비스,884840000
202304,HZO,현금지급/현금서비스,89988910000
202304,KYG,계좌이체,69621111000
202304,BVI,지로납부,37190191000
202304,JFG,계좌이체,1820000000
202304,KFW,현금지급/현금서비스,159250000
202304,KFW,계좌이체,20752000
202304,QOB,계좌이체,77992000
202304,IGI,현금입금,37173000
202304,AIG,현금지급/현금서비스,15300000
202304,KFW,현금입금,77090000
202304,PNA,현금입금,35155000
202304,ZDD,기타,17120000
202304,AIG,계좌이체,763945000
202304,IGI,현금지급/현금서비스,68200000
202304,QDF,기타,16324000
202304,GPM,지로납부,126912000
202304,NXL,계좌이체,4426584000
202304,HQI,계좌이체,264750000
202304,VEA,계좌이체,825922960000
202304,CAZ,지로납부,8211503000
202304,CVN,현금지급/현금서비스,231475150000
202304,CAZ,계좌이체,466467910000
202304,BVI,계좌이체,686866333000
202304,FYT,계좌이체,188841362000
202304,SHK,지로납부,152075997000
202304,VEA,지로납부,183950132000
202304,FLX,현금지급/현금서비스,8791030000
202304,HZO,계좌이체,169034542000
202304,RII,현금입금,32187543000
202304,QDF,현금지급/현금서비스,68548980000
202304,IUR,지로납부,9044564000
202304,FYT,기타,23818000
202304,EEB,현금지급/현금서비스,287165460000
202304,RII,지로납부,8958371000
202304,ZVX,현금입금,12465326000
202304,JVP,계좌이체,589191167000
202304,VEA,현금지급/현금서비스,259931310000
202304,QDF,계좌이체,304777840000
202304,BVI,현금지급/현금서비스,314260610000
202304,VEA,현금입금,85049812000
202304,HZO,현금입금,34833473000
202304,CVN,계좌이체,519342919000
202304,VEA,기타,574723000
202304,IUR,계좌이체,968635891000
202304,ZVX,계좌이체,85193975000
202304,IEK,현금입금,181465635000
202304,CVN,현금입금,89879051000
202304,HZI,현금입금,386903117000
202304,JVP,현금지급/현금서비스,174056940000
202304,SHK,현금입금,153996572000
202304,HZI,지로납부,108563218000
202304,CAZ,현금지급/현금서비스,205708840000
202304,SHK,계좌이체,678206614000
202304,IUR,현금지급/현금서비스,520099480000
202304,FYT,현금지급/현금서비스,106856580000
202304,IUR,현금입금,230220615000
202304,EEB,현금입금,109824635000
202304,SHK,현금지급/현금서비스,422765670000
202304,HZI,현금지급/현금서비스,960182460000
202304,HZI,계좌이체,3667424857000
202304,KPQ,현금지급/현금서비스,280346260000
202304,IEK,계좌이체,1198044909000
